"title","one_liner","image_url","location","booking_url","description","date_start","time_start","attending","source","source_event_id"
"Ralph Lawson: Free Time x solescience","","https://images.ra.co/9420235484ef357b7663366b9a9e8856fe5a28e9.jpg","Sneaky Pete's, 73 Cowgate; Edinburgh, EH1 1JW; Scotland; United Kingdom","https://ra.coevents/2310101","Free Time is Sneaky Pete's Sunday 6-10pm DJ series with legendary and breaking artists
___________________________________________ 

Ralph Lawson has played a huge role in electronic music as a DJ, producer, founder of 20/20 Vision, original resident DJ at the legendary Back to Basics club night and founder member of 2020 Soundsystem. Through it all Lawson has stayed true to the original spirit of acid house and retained a love of cutting-edge underground music in a multi-award career spanning over three decades. 

Alongside Basics, Lawson has maintained long-standing DJ residencies at The Loft Barcelona, Space Ibiza and appeared regularly at fabric London since its inception – as well as The Hacienda, Sub Club, DC10, Warehouse Project, Watergate and Panorama Bar. Lawson is also no stranger to big festival stages with performances at Sonar, Glastonbury, Love International, Houghton, Robot Heart, Burning Man, Electric Elephant, Hideout, Festival No.6, Lovebox, The Garden, Gottwood, Bluedot, Beatherder among many others.

Lawson has been behind many iconic productions over the years, often working in the studio alongside Carl Finlow, including their classic series of remixes for Blaze including ‘Lovelee Dae’ and the seminal ‘Raptures of the Deep’, both widely regarded as classic moments in house music. Lawson also collaborated with Detroit’s Chez Damier on several releases for Prescription Underground before co-founding 2020 Soundsystem, a pioneering band that fused electronic beats with live musicians and produced the highly acclaimed albums ‘No Order’ and ‘Falling’ which garnered the club hits ‘Sliding Away’ ‘Ocean’ and ‘Psycho’.  ","2026-03-29","18:00:00.000",43,"ra","2310101"
"Postal","","https://images.ra.co/726b380f6ccc503bb12b6f6ec3dd9ef0236bb2fb.png","Sneaky Pete's, 73 Cowgate; Edinburgh, EH1 1JW; Scotland; United Kingdom","https://ra.coevents/2377175","Sending it into the start of next week every Sunday at Sneaky Pete’s.","2026-03-29","23:00:00.000",0,"ra","2377175"
"Bongo Incognito : Secret Special Guest","£0-10","https://images.ra.co/049bb4c4843a8aa7505d7bf531eb574312103f51.png","The Bongo Club, 66 Cowgate; Edinburgh, EH1 1JX;  Scotland; United Kingdom","https://ra.coevents/2325981","::: This is Bongo Incognito :::

Underground spirit. No phones. Just sound. A gathering for the heads, the seekers, and those who move.

Held at Edinburgh's Bongo Club. An institution since 1996 driven by Danley Sound Labs.

If you know, you know. If you don’t, you will.

::: Past Guests :::

DJ Storm, Tim Reaper, Wookie, L-Vis 1990, Neil Landstrumm and many more to be revealed","2026-04-03","23:00:00.000",39,"ra","2325981"
"Aquelarre: Kulku + Vexations + Pako Vega","15","https://images.ra.co/9ad6c43d01242bd7423238592fd584f6a117ced5.jpg","The Wee Red Bar, Edinburgh College of Art, 74 Lauriston Place; Edinburgh, EH3 9DF; Scotland","https://ra.coevents/2371300","Aquelarre is back with a very special international booking: Kulku, a seven-piece band travelling all the way from Germany, and emerging local band Vexations.

Kulku embodies an exhilarating Happening, a profound ceremony of raw music. Organic, driven, grounded yet floating. Kulku was founded by Johanna Riska and Andreas Riska alias Wenzlovar. The roots of their music grew out of influences from early minimal music (Moondog, Steve Reich), ritual music and art rock legends of the 60s. In the tradition of German Krautrock bands such as Can and Faust, the band is characterized by a sound whose raw material is made up of Orff instruments. With this special collection of instruments: metallophone, drums, orchestral timpani, xylophone, clarinet, saxophone, cello and an assortment of self-made instruments a universe of metaphysical stories is created. Stories about enlightened dogs or lost visionaries in the urban jungle full of light and shadows. An acoustic perpetuummobile that is fed by concentrated absorption. Exploring the sound spectrum of wood, metal and the human voice. Kulku calls their music No Age, a mix of unkitsch spirituality and the raw energy of punk/no wave.

Named after composer Satie’s infamous composition, that was banned because it was deemed too unsettling to perform live, Vexations create frenetic and off-kilter post-psych, with dissonant layered guitars, unorthodox song structures, and vocals that oscillate between spoken word and emphatic screams, to give a punchy yet unearthly sonic experience.


Pako Vega, the mind behind Aquelarre and Sounds of Ogigia, will open the night with a very special DJ set, diving into gnarly experimental sounds from avant-garde to art-rock and post-punk.","2026-04-03","19:00:00.000",1,"ra","2371300"
"FLY // Robbie Doherty - Edinburgh","","https://images.ra.co/aed6a5dc86d920ad7bd6243cd38f981e7d93ca4a.jpg","Cabaret Voltaire, 36-38 Blair St; Edinburgh, EH1 1QR; Scotland; United Kingdom","https://ra.coevents/2367807","FLY presents Robbie Doherty - Edinburgh
Last entry 01:00
FLY champions cutting edge music in Scotland. Alongside our weekly clubs, we deliver FLY FESTIVAL, FLY WAREHOUSE and many more of the country's top underground dance events.
Previous Guests: &ME, Chris Stussy, PAWSA, Marlon Hoffstadt, sim0ne, DJ Heartstring, Chloé Caillet, Interplanetary Criminal, Job Jobse, Mr G, Max Dean, EFFY, Josh Baker, Sally C, KILIMANJARO + more.","2026-04-03","23:00:00.000",10,"ra","2367807"
"Ordinary World 805 GOTH. NEW WAVE, SYNTH & NEW ROMANTIC CLUB","£6","https://images.ra.co/f1f5842eacd1bda513f4ef118309b43ba2796b75.jpg","People's Leisure Club, 45 Lothian Street, Edinburgh, EH1 1HB","https://ra.coevents/2343929","","2026-04-03","23:00:00.000",6,"ra","2343929"
"Absolutely Nothing: The Party","","https://images.ra.co/e1c06b085ce8379e85972b715082f18c245c4c63.png","The Safari Lounge, 21 Cadzow Place, Abbeyhill, Edinburgh EH7 5SN, Scotland, United Kingdom","https://ra.coevents/2380203","","2026-04-04","20:00:00.000",0,"ra","2380203"
"Luke Una: Free Time x haptic","","https://images.ra.co/3af4982cfd92ceb46608c41390b943a2148bb839.png","Sneaky Pete's, 73 Cowgate; Edinburgh, EH1 1JW; Scotland; United Kingdom","https://ra.coevents/2310124","With a career spanning nearly 40 years and a record collection amongst the most diverse and interesting on the planet, Luke Una has achieved near cult status amongst his devoted listeners with much lauded sets at Glastonbury, We Out Here, Houghton and many more.

From founding legendary Manchester club nights Electric Chair and Homoelectric to the wildly popular Homobloc festival – via acclaimed Worldwide FM shows and his É Soul Cultura compilations with Mr Bongo – Luke's influence reaches far and wide. 

We're delighted to have him back for a special early DJ set at Free Time, with Haptic DJs on support.","2026-04-05","18:00:00.000",146,"ra","2310124"
"Resurrection","£13","https://images.ra.co/092a344f63ed4137e8da87d38b904acfb394bb72.png","Usher Hall, Edinburgh, Usher Hall, Lothian Road, Edinburgh, EH1 2EA","https://ra.coevents/2359545","Celebrate the greatest event in history!

Join us for RESURRECTION, an event that has become an Easter tradition in Scotland, where Christians from across the central belt come together to celebrate the resurrection of Jesus through a powerful evening of music and worship.

Held annually in the iconic Usher Hall, home to the world-renowned Edinburgh Festival, this event is a joyous proclamation of the central truth of the Gospel: Christ is risen.

Led by the Origin Scotland band, choir, and orchestra, RESURRECTION unites believers from all denominations in a time of heartfelt praise and worship. It's more than just a concert; it's a gathering of the Church, where voices rise as one in celebration of the hope and victory we find in the resurrection of Jesus.

Join us this Easter Sunday for an evening that will renew your faith, fill you with joy, and unite us all around the greatest truth of our faith. Let the music move you, the message inspire you, and the atmosphere uplift you as we declare to the world the glory of the risen Christ.","2026-04-05","19:30:00.000",0,"ra","2359545"
"Morrison Street: Shanti Celeste","","https://images.ra.co/e90f0f0b177ee564f903e2093d039707e77d8299.jpg","Sneaky Pete's, 73 Cowgate; Edinburgh, EH1 1JW; Scotland; United Kingdom","https://ra.coevents/2374213","We continue our 2026 party series with the incredible Shanti Celeste coming to Edinburgh for a super rare club show in the legendary sneaks.

Shanti is simply one of the best underground selectors in the world - steeped in pedigree, consistently playing at the most prestigious clubs and festivals on offer. If you have the chance, watch any of her recorded sets to whet your appetite. 

Hand-picked to support on the night are Sub Club regulars Babyccino and Carmen Baia. The best in house music from open to close, guaranteed.","2026-04-09","23:00:00.000",22,"ra","2374213"
"Temporal - Tre Reynolds","6","https://images.ra.co/c7828cbb3bf025e63d65d57de528e11464f9abc9.png","The Liquid Room, 9c Victoria Street; Edinburgh, EH1 2HE; Scotland; United Kingdom","https://ra.coevents/2353543","For this chapter, we welcome Tre Reynolds, one of the UK’s most formidable rising talents. Tre represents the perfect intersection of House music’s heritage and its future, blending his roots in 90s rave culture with a modern, razor-sharp precision. Known for his infectious, groove-heavy percussion and signature vocal-led Tech House, Tre’s sound is built for the sweat-soaked walls of an institution like ours.
Closing the night is Dublin-based DJ and producer Danny P is rapidly emerging as one of Ireland’s most promising new talents, with his sound earning him attention across the country’s thriving underground scene and beyond. Danny made his mark with the release of his debut two-track EP with Finn Penny on Davies Records, before breaking through with “Jump Higher”, his collaboration with Riordan on TSZR, which has already
surpassed one million streams since its release in September 2025. The track’s success has cemented his reputation as a rising force in the new wave of Irish electronic artists.
With a growing list of unreleased collaborations gaining support from the likes of Obskür, Kettama, Chris Stussy, Robbie Doherty, Gaskin, Max Dean, Ellia Jaya, and Danny Howard, Danny’s productions are reaching dance floors around the world. Having already gained some key show supports with Riordan and Us Two, he continues to build serious momentum as he steps firmly into the spotlight as one of Dublin’s most
exciting new names in house music.
This isn't just about the headliners; it’s about the community. We are rounding out the night with a handpicked selection of local DJs and Selectors who have been instrumental in shaping the current Edinburgh scene. These artists will be digging deep to set the pace, ensuring the energy remains driving and distinct from the first beat to the last.

Expect a masterclass in the groove as we delve into the depths of your temporal lobe to bring the soul of modern House back to the forefront","2026-04-10","22:00:00.000",14,"ra","2353543"
"Julian Fijma Scotland Tour: Edinburgh","","https://images.ra.co/f00c65a3b9917df8e60f58d641a5d6b288230e06.jpg","Cabaret Voltaire, 36-38 Blair St; Edinburgh, EH1 1QR; Scotland; United Kingdom","https://ra.coevents/2356489","One of the most exciting names in electronic dance music, Julian Fijma, is heading to Scotland for his biggest tour yet.","2026-04-16","23:00:00.000",25,"ra","2356489"
"Perel at discotia","","https://images.ra.co/9abc6c4510e5ab4e971c5a9ae88a84a0ab90ec07.jpg","Sneaky Pete's, 73 Cowgate; Edinburgh, EH1 1JW; Scotland; United Kingdom","https://ra.coevents/2370371","The disco/techno heat of Perel's releases on LCD Soundsystem's DFA label are matched by her genuinely thrilling DJ Sets. Drawing on her early love for brooding New Wave and Post-Punk, she's made seminal records on Running Back and Kompakt too. Berlin House Zenner, and closing sets at Sonar Barcelona and its Lisbon edition. She's known to play Koko and Berghain's Panorama Bar, and supported the Chemical Brothers.

For as long as she can remember, Annegret Fiedler has created electronic melodies to soundtrack her daydreams. Drawing on her early love for brooding New Wave and Post-Punk, she became Perel, an electronic producer, vocalist and DJ who spent much of the 2010s shaping her sound – and to just praise. As well as being the first German artist to sign to James Murphy’s seminal dance-punk label DFA Records, Perel has performed internationally as a live act and DJ, from the floors of throbbing techno clubs to major city festivals.

Growing up in the East German state of Saxony, she learned how to write and produce songs, inspired by Aphex Twin, Kraftwerk and The Cure, among others. Later drawn to Berlin and its underground club scene, she took on the persona of Perel, writing, producing and singing on solo material for labels like Running Back, Uncanny Valley, Kompakt and Permanent Vacation. In an ever-evolving club scene with myriad faces, Perel stood out by singing over her DJ sets, bridging the mood of her own live sound with her selections.

Perel’s live performances and DJ shows are a testament to her captivating stage presence and musical versatility. Highlights include performances at Outside Lands in San Francisco, her first hard ticket selling show in Berlin House Zenner, and closing sets at Sonar Barcelona and its Lisbon edition. She has also graced stages at Nation Of Gondwana, Fusion Festival, Koko, and the renowned Panorama Bar / Berghain, as well as support to the Chemical Brothers.

Now with a raft of new music out in 2025 and a recent move to Los Angeles she continues to evolve her timeless Neosynth to enjoy as the sun sets over the horizon and the freaks come out to play.","2026-04-17","23:00:00.000",7,"ra","2370371"
"Terminal V Festival 2026","75","https://images.ra.co/0c2cf4e5afce81dae78616645426b900a177f52b.png","Royal Highland Centre, Ingliston, Edinburgh, EH28 8NB","https://ra.coevents/2297425","Scotland's No. 1 electronic music festival, Terminal V Festival returns on April 18 + 19th 2026 with their much anticipated festival format…

Marking two epic days in the Scottish capital alongside 40,000 ravers and six fully immersive indoor and outdoor stages, the weekend is set to shake the foundations of Edinburgh's Royal Highland & Showground thanks to its diverse lineup which spans the spectrum of techno & beyond. Think new faces, fast rising talent and returning favourites.

Over 100 artists from every corner of the globe will be touching down in Edinburgh for the momentous occasion. Every stage will offer it's own standalone world, with bespoke architecture, mind-bending visuals and chest-rattling sound for a sensory experience built for those who live and breathe dance music.

Sara Landry brings the UK debut of her ETERNALISM show, her only Scottish appearance all year, while the likes of Klangkuenstler brings his unmistakable schranz sound back to the country for the first time since 2022 - a rare UK appearance.

Also joining the lineup is I Hate Models who marks a highly anticipated return alongside the likes of Clara Cuvé, Ben Hemsley, Robert Hood, Novah, Santøs, Patrick Mason, Vieze Asbak, East End Dubs, Patrick Topping, Mall Grab, Morgan Seatree, Klofama + MANY more.

Full day and stage splits have now been revealed for the festival. Each stage is designed with a clear purpose, allowing different parts of the electronic spectrum to exist without compromise, from peak-time headline techno to foundational house, from high-pressure intensity to emerging local voices.
 
Alongside a multi-faceted lineup and the addition of an extra 6th stage, a landmark £1 million investment into site development and production upgrades is in place for 2026. Following feedback, this is a transformative step designed to elevate every aspect of the festival experience. These improvements will roll out across all stages, facilities and audience areas and underpin Terminal V’s continued rise as one of Europe’s leading large-scale electronic music festivals. 

Consistently ranked among DJ Mag’s Best Festivals in the World, Terminal V continues to evolve at a pace matched only by the scene itself, which is why 40,000 people from all over the world travel in numbers to the festival.

-----------------------------
Strictly over 18s / Management reserve the right of admission / Subject to Licence / Full T&Cs","2026-04-18","12:00:00.000",320,"ra","2297425"
"Mount Kimbie (DJ set): Free Time","","https://images.ra.co/23c356dfebef846dba56aeb713ce39352b5f77ac.png","Sneaky Pete's, 73 Cowgate; Edinburgh, EH1 1JW; Scotland; United Kingdom","https://ra.coevents/2363526","SOLD OUT - GLASGOW TICKETS STILL AVAILABLE - SAME 10PM CURFEW SO EASY TO TRAVEL BACK - OR SIGN UP FOR RESALE

Free Time presents Mount Kimbie (DJ set) at Sneaky Pete's.

Since their 2010 debut Crooks & Lovers became a cornerstone of the UK electronic music scene, Mount Kimbie have gone on to release four critically acclaimed studio albums on Hot Flush and Warp Records, and toured the world extensively. 

As DJs, they've headlined sold-out shows at Printworks, Fabric, and played global festivals including Dekmantel, Dimensions, Primavera Sound, Melt Berlin, Pitch Music & Arts Australia and Movement Detroit.

It's our pleasure to welcome them back to Sneaks for an early evening DJ set at Free Time.
","2026-04-19","18:00:00.000",210,"ra","2363526"
"Potpourri: G Jones & EPROM","","https://images.ra.co/45658e8a8f2a811841e8a5ab3f2695a84ded9a58.jpg","Sneaky Pete's, 73 Cowgate; Edinburgh, EH1 1JW; Scotland; United Kingdom","https://ra.coevents/2349920","Potpourri invites their biggest headliners to date to the Sneaky Pete’s sweatbox. Edinburgh’s favourite experimental queer night welcomes G Jones & Eprom + Parkinson White to the booth. Potpourri’s High Beams, our custom club lighting rig and a signature hand-made incense scent will, of course, be there too!

When G Jones and Eprom collide, the result is a masterclass in sound design and raw energy. Touring in support of their latest collaborative work, Disk Utility, the duo fuses jungle, acid, and techno into a high-octane dismantling of the traditional DJ set. From the glitch-laden eruptions of ""1000 Cuts"" to the club-ready euphoria of ""By Your Side,"" witness two of bass music’s most forward-thinking minds pushing the dance-floor into uncharted territory.","2026-04-23","23:00:00.000",62,"ra","2349920"
"INFOLINE with DATSKO b2b Franck and Shake Daddy","10-20","https://images.ra.co/f89be17bedfbc6694c6859d2f0d38b392f469220.png","People's Leisure Club, 45 Lothian Street, Edinburgh, EH1 1HB","https://ra.coevents/2370929","After a sold out first edition we are back for another INFOLINE

The rules are simple - good tunes, no phones 

We have a huge line-up for this one given the intimate nature of the venue, tickets won't last for this","2026-04-24","23:00:00.000",57,"ra","2370929"
"MFSW (Weekender)","","https://images.ra.co/730135a6a566d25da65d3a7893d68981373e19cf.jpg","Encore Edinburgh, 2 Hope Street Edinburgh EH2 4DB","https://ra.coevents/2375117","MFSW So the rumours are TRUE and after being asked where and when on so many occasions and having to bite our tongues for so long, we can now let the cat out of the bag! We are delighted to announce The MFSW Weekender! The thousands of you who attended SSW know how deep we go into the weekender game sound wise, DJ line up wise, live act wise and with 100% passion. Please SAVE THE DATE.....and stand by for the DJ line up and accommodation partner ..... Incredible accommodation as is the venue, right in the heart of the beautiful city of Edinburgh! The event page will be updated shortly with details for booking this very exciting new page in Scotland's clubland!","2026-04-24","15:00:00.000",0,"ra","2375117"
"Hobbes Music 13th Birthday: Michelle Manetti ⥊ Mairi B b2b Hobbes + many more ⥊ Club_Nacht","£0-12","https://images.ra.co/e3672c163f0a167fa6b4a2d5317a1effee6ac21d.png","The Bongo Club, 66 Cowgate; Edinburgh, EH1 1JX;  Scotland; United Kingdom","https://ra.coevents/2328032","Join us this April as Hobbes Music marks 13 years in the game. We’re celebrating properly at The Bongo Club, with special guest and label alumnus Michelle Manetti.

DJ, vocalist, producer and promoter Michelle Manetti has deep roots in UK club culture. Cutting their teeth as an underage raver in the late 90s, they’ve since become a respected figure in East London’s queer underground, bringing over 20 years of experience behind the decks and a reputation built on consistency, taste and graft rather than hype.

A committed advocate for marginalised and under-represented artists, Michelle is the founder of the FLINTA*-focused party Fèmmme Fraîche at Dalston Superstore, a long-running bi-monthly celebrating 10 years this year, known for safe space, strong line-ups and a genuine sense of community. They’ve also held residencies at The Cause and Adonis, with regular appearances at Horse Meat Disco, Little Gay Brother, Homoelectric, Percolate and beyond.

More recently, Michelle has been working closely with Demi Riquisimo, with releases including the No Given Time EP and the 2023 standout “All I Need”, a track that’s done the rounds and will already feel familiar to many. If it’s not already in your listening pile, now’s the time to fix that. Track below! 

Michelle was also previously the vocalist in cult London trio The Off Key Hat, who released a slew of head-turning records via Andy Blake's legendary vinyl-only label, Dissident (late 00s), including the bona fide club hit, Emergency Calling. MANY moons later, a pair of stellar demos landed at Hobbes Music hq and the label released the killer double A-side single, Shot At Dawn b/w Warm Your Love, in 2018.  

Michelle last visited Bongo when they co-headlined the HM label's 5th birthday with Glasgow's adopted Slovenian star (and fellow HM-alumnus), Nightwave. Suffice to say, Michelle's closing set absolutely tore the roof off the joint and they went on to deliver the goods again the following night at Paradise Palms.  Suffice to say, we've been working on a return date for some time...

Support duties on the night come from HM label boss Hobbes, going back-to-back with Mairi B to mark the label anniversary in proper fashion. Making the trip up from Newcastle, Mairi is one half of label affiliates Accident Machine, as well as a fierce selector in her own right.

Additional support acts are still to be announced, with more names landing soon.","2026-04-25","23:00:00.000",10,"ra","2328032"
"Staying Afloat","£15","https://images.ra.co/670540a1ff00d2dac3b3deafd8c4947fdbe233ff.png","Lochrin Belle Canal Boat, 23 Lower Gilmore Pl, Edinburgh EH3 9NY","https://ra.coevents/2362758","A four-hour hard techno session aboard the Lochrin Belle, a moving canal boat with limited capacity.

Expect Acid, Bounce, Psytrance, Hard Dance, Industrial, Hardcore, Mystic, Tekno, and Trance — all flowing continuously.

BYOB. Non-smoking onboard with stops along the route. Wheelchair accessible.

21+. Music-first. Limited space. 

Strict last entry at 4:00 PM as the boat departs — please arrive early.","2026-04-25","16:00:00.000",12,"ra","2362758"
"Rave Makes Glasgow presents Tokyo Acid Cru","10","https://images.ra.co/57950eadf205f18e45fa6c505bdbf050a76318f5.png","People's Leisure Club, 45 Lothian Street, Edinburgh, EH1 1HB","https://ra.coevents/2366631","Rave Makes Glasgow brings you Tokyo Acid Cru for their 20th Anniversary tour all the way to the capital city of Edinburgh. With support from our very own Neil Templar. More TBC...","2026-04-25","17:00:00.000",7,"ra","2366631"
"Portobello Grand Reggae Ball Part 5 with Messenger Soundsystem","£12-£18","https://images.ra.co/fd128ee44e03794ebb1c59e0f603bdbbd9573b3d.jpg","Portobello Town Hall, 147-149 Portobello High St, Edinburgh EH15 1AF","https://ra.coevents/2363890","Edinburgh Dub Club and Messenger join forces again for the second Grand Reggae Ball in the historic Portobello Town Hall, an event which is now an essential fixture in the Edinburgh music calendar for all nice and decent people.

Providing the musikal hot-shots from 5pm - 11pm is the original MESSENGER SOUNDSYSTEM - with more than 30 years in the game shining a light on great roots reggae music and providing conscious vibes in the dance at the famous Bongo Club, they string up their 2 mighty stacks of sound for the second time in Portie. On the mic, the legendary Afrikan Simba from Nigeria and ready to hot up the session once more, joined by local hero Ista Lion.

There will be a bar, authentic African food and good vibes guaranteed throughout.

Those who attended our previous events will know this is an unmissable night of hot reggae music, warm bass vibrations and big dancefloor action promoting unity, community and positivity for the local man woman and child.","2026-04-25","17:00:00.000",7,"ra","2363890"
"The Pitt & Box Energy present: Auntie Flo Live","15.00","https://images.ra.co/5845b3969917b20c712d14dfe9f620687f474498.png","The Pitt Market, 20 W Shore Rd, Granton, Edinburgh EH5 1QD","https://ra.coevents/2371130","","2026-05-03","16:00:00.000",9,"ra","2371130"
"Mind Enterprises","18.50","https://images.ra.co/a2aad58e802165a5460f9afe7803e514b2131a51.png","The Liquid Room, 9c Victoria Street; Edinburgh, EH1 2HE; Scotland; United Kingdom","https://ra.coevents/2361346","","2026-05-07","19:00:00.000",5,"ra","2361346"
"Erol Alkan - All Night Long - To The Rhythm","15","https://images.ra.co/e9d2c412e4e564fa72087ed1a898d06a3b456a34.jpg","Sneaky Pete's, 73 Cowgate; Edinburgh, EH1 1JW; Scotland; United Kingdom","https://ra.coevents/2361280","Erol returns - to the rhythm!","2026-05-09","23:00:00.000",138,"ra","2361280"
"NSA Day Culture - Jen Cardini + Logan Fisher","£21.50","https://images.ra.co/a6b7c439fd22782be2ba5171424f0311c15f1259.png","The Bongo Club, 66 Cowgate; Edinburgh, EH1 1JX;  Scotland; United Kingdom","https://ra.coevents/2339428","Celebrating 31 years of NSA with

French-born Jen Cardini has been shaping dance floors for over three decades, from sweaty underground raves to Ibiza superclubs and offbeat warehouse parties. A regular at renowned clubs like Berghain, Bassiani, and Circoloco, and festivals including Glastonbury, Sonar, and Primavera, Cardini’s presence is both timeless and ever-evolving and is one of electronic music's true pioneer's.

Logan Fisher has been an important force in the UK's underground scene for over 30 years. Resident at the legendary Gardening Club in Covent Garden, London, where he ran the hedonistic Betty Ford Clinic, followed by curating the cult club night, Bumpy Capers at Plastic People and more recently the UK's hottest underground party Tryouts For The Human Race.","2026-05-09","16:00:00.000",14,"ra","2339428"
"Refracta & Pals: EMBER","","https://images.ra.co/335e1b189818d19e802175c95baa3faded4679b7.jpg","Sneaky Pete's, 73 Cowgate; Edinburgh, EH1 1JW; Scotland; United Kingdom","https://ra.coevents/2357529","REFRACTA 2026 SNEAKY PETES RESIDENCY","2026-05-14","23:00:00.000",5,"ra","2357529"
"RIVAL CONSOLES","25","https://images.ra.co/b4625148a9e0bf3874335813032134dc252bed26.jpg","The Liquid Room, 9c Victoria Street; Edinburgh, EH1 2HE; Scotland; United Kingdom","https://ra.coevents/2302548","One of the UK’s most influential creators of electronic music, Rival Consoles, returns with a brand new audio-visual live show, centred around his new album Landscape from Memory — marking a new chapter in an ongoing quest for refinement and evolution.

London-based producer Ryan Lee West, better known under the name Rival Consoles, is notable for making synthesisers sound human and atmospheric. Over the course of a critically acclaimed eighteen-year career, his music has diversified from the challenging electronic output of his early EPs, to gradually becoming more conceptual and metamorphic with his albums.

In July 2025 Rival Consoles released his latest studio album Landscape from Memory on Erased Tapes, and is presenting it with a brand new unique performance that will take the form of an immersive audio-visual experience in which he will present material from across the last 15 years of his career and beyond. From deep ambient works to his unique version of techno, and traversing the vast spectrum in between, the show will be a long-form narrative of ideas — many heard live for the first time — with visuals co-created and performed live by Sky Ainsbury.

“Impossible to ignore, and hard to forget” — Pitchfork “Ambient leaning, mind expanding electronics” — DJ Mag

This show is 14+ / Under 16's admitted with adult","2026-05-15","19:00:00.000",48,"ra","2302548"
"FLY // Bellaire - Edinburgh","","https://images.ra.co/1b9d04190d107292ed02e86fd4f9c06c7110b00b.png","Cabaret Voltaire, 36-38 Blair St; Edinburgh, EH1 1QR; Scotland; United Kingdom","https://ra.coevents/2367817","FLY presents Bellaire - Edinburgh - World Tour

Last Entry: 01:00

FLY champions cutting edge music in Scotland. Alongside our weekly clubs, we deliver FLY FESTIVAL, FLY WAREHOUSE and many more of the country's top underground dance events.
Previous Guests: &ME, Chris Stussy, PAWSA, Marlon Hoffstadt, sim0ne, DJ Heartstring, Chloé Caillet, Interplanetary Criminal, Job Jobse, Mr G, Max Dean, EFFY, Josh Baker, Sally C, KILIMANJARO + more.","2026-05-15","23:00:00.000",18,"ra","2367817"
"RARE Club // TeeDee","20-25","https://images.ra.co/1c8770d0965e48c75c4aa366e2f97cb5fdeb1f3a.jpg","The Liquid Room, 9c Victoria Street; Edinburgh, EH1 2HE; Scotland; United Kingdom","https://ra.coevents/2379712","Straight from Sheffield, TeeDee heads to Liquid Room off the back of his massive House FC EP, Coco Records release and an upcoming heater on Creamfields Records. His debut Scottish tour comes after instant sell out shows in Liverpool, Manchester, Newcastle, Sheffield, Leeds and more so we're over the moon to be throwing a party with him way up north.

Support comes from RARE resident tba and tba","2026-05-16","23:00:00.000",42,"ra","2379712"
"Max Cooper","£27 | £25","https://images.ra.co/40a25aabf88351604939c11267a000981bef8728.jpg","Usher Hall, Edinburgh, Usher Hall, Lothian Road, Edinburgh, EH1 2EA","https://ra.coevents/2347884","Max Cooper is an electronic composer, multi-disciplinary artist, music label founder and former scientist who has carved out a unique space in music and visual art.

 

He holds a PhD in computational biology at the same time as being the first contemporary electronic musician to perform at the ancient Acropolis theatre in Athens and one of the first clutch of musicians to produce in Dolby Atmos.

 

Cooper has enquired for over 15 years through music, collaborations, and his label Mesh, to explore the intersections between the arts and sciences with installations, performances, immersive experiences, online media, music videos and live events. Anchored throughout is his emotive approach, connecting how ideas and forms feel, in a manner accessible to us all.

 

""I've always had a strong emotive bond with aesthetics, and found at an early age that the purified forms of electronic music carried a lot of weight for me, as did the reductive natural aesthetics of the sciences. That felt connection to both opened up a world I've been lost in ever since.""


Pivoting from computational biology to electronic music might not seem like the most natural career transition, but for Cooper the commonalities are obvious:""In both fields, you're in a sense, free. Free from the limits of living systems, free from the limits of corporeal sound. The only constraints are in your mind.""



Max Cooper has collaborated with Zaha Hadid Architects, Dolby, L-Acoustics, 4DSOUND, Barbican Centre, W1 Curates, The Babraham Institute and exhibited work at museums including the Pompidou Metz, ZKM Karlsruhe, Museum Wave Seoul and The Science Museum London.","2026-05-20","19:00:00.000",10,"ra","2347884"
"SEEDHE MAUT SMX World Tour: Edinburgh","25","https://images.ra.co/deebf082e33602c94eabb8e7d3a9d592ae922a53.png","Hangar 5, 5/2 Bristo Square, Edinburgh, EH8 9AL","https://ra.coevents/2330979","","2026-05-21","20:30:00.000",6,"ra","2330979"
